id_encuestado;Fecha;Edad;Genero;Pais de residencia;Nivel educativo alcanzado;Estado Nivel Ed;Ocupacion;Anio en que te hiciste fan;Album favorito;Cancion favorita ;Genero musical preferido;Primer album escuchado;Compra entradas;Cantidad de asistencia a conciertos;Compra merch oficial;Regrabación favorita;Momento de mayor impacto en mi vida;Nivel de identificación con sus canciones;Album más emotivo;Canción más emotiva;Conozco los Easter Eggs;Sigo a Taylor en redes;Soy fan de Taylor;Formo parte de grupos o foros;Participacion en debates de teorias;Interes mayor;Compra vinilo;Nivel Fanatismo
1065;30/5/2024;61;1;5;3;3;3;2012;2;31;1;5;4;0;1;10;3;9;4;47;3;1;1;3;2;1;3;4
1066;6/7/2024;43;3;1;2;1;3;2016;7;31;1;2;1;3;4;10;5;9;2;55;1;1;2;2;3;3;1;7
1067;24/10/2024;31;3;3;6;3;3;2022;3;50;2;2;4;2;1;14;5;2;6;2;1;2;2;1;1;2;2;1
1068;9/8/2024;33;1;4;3;3;2;2013;3;13;1;2;3;0;1;13;5;5;2;55;2;2;2;3;3;3;1;1
1069;10/10/2024;48;2;1;3;2;3;2019;8;50;2;4;6;5;1;10;3;10;4;2;2;1;2;1;3;1;2;3
1070;25/9/2024;35;2;5;3;1;2;2021;7;13;3;7;6;3;2;13;5;1;2;47;3;2;2;3;2;2;3;5
1071;29/3/2024;21;3;1;4;1;4;2015;8;66;4;7;6;1;2;14;3;8;8;4;2;1;1;2;1;3;1;9
1072;26/1/2024;44;1;3;1;1;5;2013;8;50;3;5;3;4;1;14;5;5;9;4;3;2;2;2;2;3;2;7
1073;1/2/2024;40;3;8;3;3;3;2021;14;2;5;4;4;2;4;10;3;6;4;4;2;2;1;3;2;2;1;3
1074;17/3/2024;59;2;1;4;2;5;2022;2;13;5;5;4;3;2;13;1;3;4;2;1;1;1;1;2;3;3;4
1075;15/7/2024;61;2;5;2;1;5;2017;11;2;4;8;3;1;1;14;3;3;4;47;1;2;2;3;2;3;2;3
1076;22/8/2024;56;1;4;4;2;4;2007;3;13;5;7;4;5;1;10;5;10;8;2;2;1;1;1;3;3;3;8
1077;20/1/2024;33;1;8;2;2;2;2010;3;31;5;2;6;3;1;10;3;4;8;47;1;2;2;1;1;1;3;4
1078;9/2/2024;42;2;3;3;2;5;2018;8;66;3;7;1;4;4;10;5;8;9;55;3;2;2;3;1;2;2;6
1079;5/3/2024;36;1;1;2;3;3;2010;3;2;5;8;4;0;4;11;1;3;2;47;2;1;2;2;1;2;2;4
1080;26/5/2024;52;1;4;2;1;4;2012;3;50;4;5;6;4;1;13;1;10;8;4;1;2;2;2;1;2;3;10
1081;2/9/2024;35;2;5;2;2;4;2014;7;2;3;2;4;0;1;10;1;7;9;55;3;2;1;3;3;3;2;10
1082;24/4/2024;18;3;4;2;2;1;2011;7;66;4;8;4;5;1;14;3;7;2;2;1;1;2;1;3;3;2;10
1083;25/4/2024;60;1;3;6;3;5;2019;3;66;3;8;1;4;4;14;3;2;8;4;2;1;1;3;3;3;1;3
1084;23/1/2024;60;2;4;4;3;3;2023;14;50;4;8;4;4;1;13;1;7;6;55;2;1;1;1;1;3;3;7
1085;18/4/2024;45;3;4;4;3;1;2010;2;50;2;5;1;0;1;13;1;8;9;2;3;1;1;3;1;1;3;8
1086;14/9/2024;53;2;1;2;3;2;2010;8;2;4;2;1;3;1;11;3;9;8;4;1;2;1;2;3;3;3;6
1087;4/7/2024;43;1;1;6;1;5;2015;2;31;1;7;6;1;2;10;5;6;4;47;2;2;2;2;3;3;1;1
1088;4/9/2024;23;2;1;2;2;5;2023;2;50;2;5;1;3;1;11;1;8;2;47;2;2;2;2;3;3;2;1
1089;4/4/2024;38;1;3;2;3;1;2021;8;13;2;8;6;3;4;13;5;8;2;55;1;1;2;3;1;2;1;1
1090;20/5/2024;21;2;3;4;3;3;2016;8;50;1;3;3;5;2;10;1;1;9;2;3;2;2;2;2;3;2;3
1091;28/9/2024;31;3;5;1;3;4;2013;11;66;4;8;1;5;2;10;1;2;6;55;2;2;2;2;1;1;3;10
1092;12/10/2024;31;2;6;3;3;2;2015;14;31;3;8;1;1;4;13;5;1;2;2;3;2;2;3;1;1;2;7
1093;14/6/2024;59;1;3;6;1;2;2014;3;2;1;7;1;5;4;11;1;1;6;55;2;2;2;3;3;2;2;7
1094;8/1/2024;27;3;3;2;3;3;2015;2;2;2;5;1;0;4;11;5;7;8;2;3;1;1;1;3;1;2;7
1095;4/2/2024;23;2;8;3;2;1;2006;8;66;1;2;6;1;4;11;3;10;2;4;2;1;2;1;1;3;2;9
1096;9/7/2024;27;3;8;4;1;5;2012;3;13;1;3;4;1;1;14;5;8;8;55;2;2;2;3;1;3;3;1
1097;21/1/2024;21;1;9;6;2;2;2015;2;13;2;2;6;4;4;11;1;9;8;47;3;2;2;2;3;2;3;2
1098;3/5/2024;29;2;1;1;1;2;2006;7;2;1;2;4;1;4;10;3;7;6;4;3;1;1;1;1;3;3;7
1099;17/6/2024;43;2;8;3;2;2;2023;11;31;4;4;3;4;1;10;3;4;6;55;2;2;1;3;3;3;3;9
1100;17/8/2024;36;2;3;2;3;4;2015;11;66;1;5;1;3;2;10;1;2;9;4;2;1;2;3;3;3;1;2
1101;4/8/2024;48;1;3;1;1;2;2010;11;2;5;7;3;1;1;13;3;1;4;55;1;2;2;1;3;2;2;7
1102;14/7/2024;28;3;3;2;2;4;2009;3;31;1;5;1;3;2;14;3;6;6;4;1;2;1;2;2;2;1;10
1103;17/10/2024;60;2;9;6;2;2;2014;14;13;1;4;3;1;1;10;5;9;6;47;3;1;2;1;2;1;3;6
1104;26/4/2024;20;2;1;6;1;1;2016;2;66;4;2;3;0;4;10;5;8;9;4;3;2;2;3;1;3;2;3
1105;3/9/2024;47;1;4;3;2;4;2019;14;13;5;7;3;1;1;14;1;8;2;4;2;2;1;3;3;3;3;4
1106;7/10/2024;42;1;1;1;3;4;2022;14;50;5;2;4;1;1;11;3;7;2;2;2;1;2;2;3;1;2;9
1107;31/7/2024;25;3;4;6;1;3;2018;7;50;3;5;6;1;2;11;1;9;4;55;1;1;1;3;1;2;2;9
1108;29/5/2024;60;3;9;2;2;1;2019;11;31;4;1;3;4;1;14;1;7;9;47;3;1;1;1;2;3;3;4
1109;29/7/2024;45;3;6;4;2;3;2020;7;13;3;2;3;0;4;11;3;8;2;2;2;2;1;1;2;3;3;1
1110;25/1/2024;53;3;3;4;2;4;2021;11;13;1;4;6;5;1;11;5;9;4;47;3;1;2;1;3;2;3;2
1111;9/8/2024;36;2;6;2;1;2;2006;8;31;5;2;3;1;4;14;1;5;9;4;2;1;2;1;3;2;3;7
1112;25/3/2024;34;1;8;2;1;5;2023;3;13;1;8;1;2;1;10;5;3;2;2;1;1;2;3;3;2;1;8
1113;24/5/2024;22;1;3;2;3;4;2021;2;31;2;8;1;3;2;11;1;2;2;47;1;1;2;1;1;3;1;8
1114;8/7/2024;62;1;4;1;1;1;2023;14;2;3;7;6;3;1;13;5;7;9;2;3;2;2;1;3;3;3;7
1115;10/9/2024;43;3;4;2;1;3;2009;7;50;3;7;6;4;1;14;1;9;6;55;3;1;1;1;3;1;2;1
1116;22/9/2024;63;3;3;6;1;2;2013;3;66;1;3;3;3;4;14;3;8;2;55;2;2;1;3;1;1;1;4
1117;21/1/2024;26;3;8;2;1;4;2017;7;66;4;8;1;4;1;11;5;7;8;47;1;2;1;1;2;2;3;1
1118;26/4/2024;18;3;9;2;1;5;2018;8;50;2;4;1;0;2;13;5;10;4;4;1;1;1;1;3;3;3;6
1119;1/1/2024;19;1;4;1;3;4;2021;14;50;3;8;4;1;1;11;1;4;6;47;3;1;1;1;3;2;1;8
1120;8/1/2024;20;3;8;6;2;2;2009;14;66;4;3;1;2;2;11;1;1;4;4;1;2;2;3;2;1;3;2
1121;26/6/2024;37;1;6;6;2;3;2010;14;50;3;3;1;2;1;11;1;6;4;47;2;2;1;3;3;1;3;2
1122;23/1/2024;38;3;4;1;1;4;2017;2;31;1;1;4;4;2;13;3;9;9;4;3;1;2;1;2;2;3;2
1123;13/7/2024;42;1;3;1;3;1;2015;3;66;4;5;1;0;4;11;3;5;2;4;3;1;2;1;2;3;2;10
1124;5/2/2024;48;3;8;1;2;2;2014;11;13;1;7;3;2;2;11;1;8;6;47;3;2;1;1;3;1;1;2
1125;5/10/2024;49;3;9;3;1;4;2015;2;50;5;4;4;4;4;10;1;6;4;55;3;1;2;2;2;3;1;3
1126;30/4/2024;38;3;4;2;3;2;2023;14;50;2;5;4;2;4;10;3;2;9;2;1;2;2;3;3;3;1;8
1127;14/8/2024;62;3;3;3;1;1;2014;3;66;4;4;4;0;2;10;5;2;8;4;2;1;1;1;2;1;1;2
1128;20/1/2024;21;2;5;1;2;5;2020;7;2;3;1;3;1;1;10;5;1;2;55;2;2;2;3;1;2;3;1
1129;8/9/2024;27;1;1;1;1;3;2016;7;50;5;7;4;4;1;13;1;1;6;2;3;2;1;2;1;2;2;8
1130;24/4/2024;37;2;5;2;2;5;2016;8;13;3;1;6;5;4;13;5;10;8;2;2;1;1;1;1;2;3;3
1131;25/2/2024;39;3;1;6;3;4;2007;14;66;1;1;4;1;1;10;5;8;4;2;3;1;2;3;1;3;3;3
1132;19/3/2024;44;2;5;1;1;4;2022;8;2;4;8;3;1;2;14;1;1;9;2;1;1;2;3;3;3;3;10
1133;18/4/2024;19;1;9;1;3;3;2010;2;2;5;8;6;0;4;14;3;4;2;55;1;2;2;2;2;2;2;4
1134;18/2/2024;46;2;3;1;1;5;2020;2;2;1;5;6;5;4;14;1;1;4;2;3;1;2;1;2;3;2;9
1135;5/5/2024;18;1;6;4;1;1;2009;11;13;3;3;4;5;1;14;1;7;8;4;3;2;1;3;1;3;2;9
1136;22/4/2024;34;3;3;2;1;3;2023;2;13;1;1;4;1;1;10;5;2;2;55;1;1;1;1;2;2;3;9
1137;22/5/2024;39;2;3;2;1;3;2023;8;2;4;5;4;0;4;14;3;7;8;4;1;2;2;2;3;2;2;2
1138;1/1/2024;61;1;3;2;1;3;2017;3;31;3;4;1;3;1;14;5;10;9;55;1;1;1;3;1;1;1;5
1139;2/8/2024;55;3;8;2;1;4;2013;8;50;1;1;6;2;2;14;3;10;6;47;1;1;2;2;1;2;3;8
1140;12/5/2024;37;3;8;3;3;1;2017;8;13;5;7;6;0;1;10;1;3;6;2;1;2;1;1;3;2;1;2
1141;28/1/2024;58;2;1;4;2;2;2017;11;50;3;1;4;1;4;13;5;4;4;2;1;1;2;1;2;1;1;7
1142;14/3/2024;39;2;4;2;2;4;2022;8;13;4;8;3;4;1;14;3;2;9;4;1;2;1;2;1;1;2;8
1143;27/5/2024;42;3;1;4;3;2;2020;11;66;2;5;6;1;4;14;3;5;4;47;3;1;2;1;1;3;1;3
1144;21/5/2024;41;2;8;4;3;4;2015;14;66;2;7;6;2;1;10;5;2;2;4;2;2;1;3;2;1;3;4
1145;11/1/2024;41;1;6;2;2;1;2009;11;66;5;5;4;5;1;13;1;9;9;2;1;1;2;1;2;1;2;8
1146;27/3/2024;55;1;5;6;2;1;2014;3;31;2;2;4;0;2;13;3;5;6;47;3;1;2;2;3;3;2;1
1147;14/2/2024;29;1;1;6;3;1;2010;2;2;1;1;3;3;2;13;5;9;4;4;1;2;2;1;2;2;2;8
1148;9/2/2024;22;2;5;3;1;1;2022;14;31;2;4;6;5;1;13;3;10;2;2;3;1;1;3;3;1;1;5
1149;24/9/2024;21;2;5;3;3;1;2022;11;31;2;4;4;2;2;14;5;6;8;47;2;2;2;1;1;3;1;5
1150;23/4/2024;25;1;3;2;3;5;2023;2;13;4;5;4;1;1;14;5;9;4;47;1;1;2;2;3;1;2;4
1151;1/6/2024;64;3;5;2;1;3;2013;7;66;2;3;4;5;2;10;3;1;6;47;3;1;1;3;3;3;2;7
1152;9/8/2024;26;1;8;1;2;4;2022;7;50;3;4;1;1;1;13;5;10;9;4;2;2;1;2;1;2;1;4
1153;16/8/2024;23;3;5;2;1;2;2016;3;31;2;4;4;2;1;13;5;7;9;47;2;1;2;1;2;3;3;8
1154;13/10/2024;60;2;4;3;2;5;2006;3;13;3;5;3;4;2;14;3;5;6;2;3;1;2;1;1;2;3;8
1155;15/2/2024;38;2;9;3;3;4;2021;7;31;4;8;3;1;1;10;1;9;9;47;2;2;2;3;2;1;1;2
1156;14/4/2024;43;1;5;3;1;4;2013;11;50;3;1;6;5;2;14;3;3;2;55;1;2;2;1;2;2;2;5
1157;10/5/2024;19;1;6;1;2;2;2017;7;31;4;3;3;0;4;13;1;10;4;4;3;2;1;2;3;1;1;10
1158;17/1/2024;25;3;1;1;1;2;2017;11;50;1;2;1;2;1;13;1;6;9;47;3;2;1;1;3;3;1;5
1159;8/10/2024;20;3;3;2;3;5;2017;2;2;2;3;4;4;4;11;1;4;6;4;3;1;2;2;2;2;3;8
1160;8/1/2024;42;2;9;2;3;4;2015;14;31;1;3;1;3;2;10;5;7;8;4;1;2;1;1;2;2;1;3
1161;30/6/2024;53;1;3;3;2;4;2007;7;66;3;7;6;3;2;10;3;6;2;47;3;1;1;2;3;1;2;5
1162;19/10/2024;41;2;8;3;3;1;2021;14;50;4;1;4;1;4;11;5;4;4;47;2;1;2;2;2;2;3;3
1163;10/4/2024;20;3;5;6;3;2;2023;2;31;4;5;1;0;4;11;5;2;6;55;3;1;1;3;1;2;3;3
1164;23/3/2024;39;2;6;2;1;1;2016;2;2;1;3;6;3;4;13;1;3;2;55;3;1;1;3;2;1;3;1
1165;26/1/2024;25;2;8;1;1;5;2020;14;13;2;3;4;0;4;14;3;5;4;2;1;2;2;2;2;1;2;3
1166;14/1/2024;18;1;9;6;3;2;2018;8;2;1;3;6;3;2;14;1;4;2;2;1;1;2;1;3;3;3;10
1167;7/5/2024;23;1;5;6;3;2;2020;14;50;4;4;4;4;4;14;5;9;2;2;3;2;1;3;1;3;3;1
1168;25/3/2024;44;3;3;4;3;3;2006;2;31;1;7;4;4;1;10;3;2;2;4;3;1;2;3;1;2;2;9
1169;23/6/2024;25;2;1;4;2;4;2018;8;66;3;3;1;0;2;14;5;1;4;47;3;1;2;2;1;2;1;9
1170;17/10/2024;60;3;5;3;2;3;2009;2;2;1;4;6;5;2;10;3;10;4;47;2;2;1;2;2;3;2;8
1171;16/3/2024;38;3;9;3;2;1;2016;8;66;2;1;4;3;1;11;1;5;9;2;3;2;1;2;2;2;1;8
1172;18/2/2024;34;1;9;1;2;5;2008;7;13;5;7;3;4;1;13;3;1;9;2;2;1;2;1;1;1;1;10
1173;6/9/2024;24;3;8;2;2;3;2011;3;31;1;7;3;5;4;14;5;4;4;55;1;1;1;1;1;1;3;6
1174;19/3/2024;42;3;4;1;1;2;2012;8;31;3;1;1;1;1;10;3;10;8;55;3;2;2;3;1;3;2;8
1175;19/7/2024;32;2;8;6;3;4;2010;3;13;2;3;6;4;2;14;3;8;9;55;3;1;2;2;3;3;2;10
1176;12/2/2024;35;2;1;1;3;3;2013;14;31;4;5;4;0;2;10;3;10;9;47;3;1;1;3;2;1;3;6
1177;31/1/2024;51;3;1;6;3;4;2010;3;13;3;3;6;5;2;10;5;4;2;4;3;2;1;1;3;1;3;8
1178;18/9/2024;43;2;6;4;2;5;2020;3;66;1;7;1;2;4;10;1;6;2;55;2;1;2;2;2;1;3;7
1179;23/6/2024;19;1;9;1;2;3;2016;14;31;2;3;1;2;1;13;3;1;2;2;3;1;1;2;2;1;1;3
1180;15/2/2024;39;3;4;4;3;3;2008;2;2;3;3;1;0;1;10;1;8;6;4;3;1;2;1;2;1;3;9
1181;18/10/2024;26;2;3;6;3;1;2007;11;50;1;4;6;0;4;13;1;10;9;4;1;2;1;2;3;3;1;3
1182;19/10/2024;36;2;4;3;3;3;2021;2;13;5;3;6;2;4;10;3;7;4;55;2;2;2;2;1;2;1;10
1183;2/3/2024;47;1;4;1;2;2;2015;8;50;3;3;1;4;4;11;3;1;9;2;2;1;2;2;3;1;2;10
1184;2/7/2024;47;2;3;1;3;4;2023;14;50;3;2;6;4;2;14;3;3;4;4;1;2;2;2;1;3;3;4
1185;19/1/2024;37;1;1;3;3;4;2006;8;66;5;5;1;3;4;11;5;2;8;4;1;1;1;1;3;1;2;5
1186;28/1/2024;54;3;9;6;1;2;2010;7;66;2;1;6;3;1;14;5;1;6;55;3;2;1;3;3;2;1;5
1187;16/9/2024;20;2;6;4;3;1;2017;11;2;3;1;1;3;1;13;5;4;4;4;3;1;2;1;1;2;1;8
1188;22/1/2024;45;2;5;2;3;4;2011;11;13;1;4;6;4;2;10;1;10;6;4;3;1;2;3;2;2;3;10
1189;22/9/2024;20;2;1;1;3;1;2009;2;2;1;2;6;5;4;14;3;4;4;4;3;1;1;1;1;3;2;2
1190;10/3/2024;57;2;8;4;2;4;2011;14;13;1;2;6;2;4;10;3;1;4;2;1;2;1;1;2;1;3;4
1191;23/9/2024;54;2;6;4;1;2;2017;8;2;2;8;4;0;4;14;3;2;9;2;1;2;1;2;1;3;1;4
1192;1/1/2024;55;1;1;4;3;3;2007;3;13;2;2;4;4;4;13;1;9;4;47;2;2;2;3;2;1;2;9
1193;26/4/2024;28;3;5;3;2;5;2008;8;50;3;4;3;0;2;11;3;2;8;55;3;1;1;2;2;3;1;5
1194;7/6/2024;27;3;6;3;1;5;2011;2;50;3;2;3;0;1;13;5;4;8;47;3;2;1;2;2;2;1;2
1195;22/5/2024;24;2;5;2;1;1;2015;8;31;2;5;1;4;2;11;3;7;6;2;1;1;1;2;1;1;1;10
1196;12/8/2024;52;2;4;3;3;3;2011;8;31;3;7;1;5;2;13;1;7;8;47;3;2;2;1;3;3;1;6
1197;22/1/2024;52;3;1;2;3;2;2023;8;66;5;8;6;3;4;14;1;5;8;4;2;2;2;3;2;1;2;10
1198;11/2/2024;36;2;4;3;1;2;2014;2;13;2;7;1;1;2;11;1;5;6;47;2;2;1;1;2;1;3;8
1199;15/3/2024;45;1;1;4;1;4;2014;2;31;5;2;1;0;4;13;1;9;6;4;3;1;2;2;3;2;1;6
1200;10/4/2024;43;3;5;4;3;1;2015;11;50;2;7;3;2;1;14;3;9;4;4;1;1;1;3;1;2;1;3
1201;9/9/2024;28;1;8;1;2;1;2014;3;50;3;2;6;5;4;11;5;5;8;55;1;2;2;1;1;2;1;7
1202;7/7/2024;22;2;4;3;1;2;2022;2;2;1;5;4;3;1;13;3;8;9;2;1;2;1;1;3;1;1;10
1203;12/4/2024;33;3;6;2;3;4;2010;3;2;3;2;3;1;1;10;3;10;6;4;2;1;1;3;2;3;2;8
1204;21/8/2024;36;2;1;6;3;4;2017;3;50;1;4;4;1;1;13;3;2;9;4;1;2;1;2;2;2;1;4
1205;17/7/2024;20;1;6;1;2;3;2019;8;31;2;5;1;4;1;14;3;10;2;2;1;2;2;2;3;2;3;8
1206;1/8/2024;48;2;6;6;3;3;2018;2;2;2;4;4;5;4;13;3;6;2;47;1;1;1;3;3;3;2;10
1207;1/1/2024;31;1;5;1;3;1;2007;8;13;4;2;1;2;1;11;3;6;9;47;2;1;2;3;1;2;3;10
1208;26/3/2024;39;1;3;6;2;4;2012;14;13;4;7;4;5;1;10;1;10;4;47;3;1;1;2;2;2;1;2
1209;23/7/2024;36;3;6;6;2;4;2012;2;50;4;8;3;1;1;14;1;6;2;2;1;2;2;2;3;3;3;5
1210;5/5/2024;30;1;6;3;3;1;2014;11;66;5;3;6;1;2;14;5;3;8;2;1;1;1;2;2;1;2;6
1211;24/10/2024;29;3;8;1;1;2;2022;3;66;1;3;1;5;4;14;1;6;4;55;1;1;2;1;2;3;1;2
1212;19/1/2024;18;2;8;4;2;5;2017;11;66;1;3;6;0;2;10;1;2;4;47;3;1;2;3;3;2;2;1
1213;5/4/2024;22;1;8;2;1;2;2010;14;50;5;8;1;5;1;11;3;7;4;55;2;1;2;1;2;2;3;5
1214;5/5/2024;43;3;4;6;3;1;2010;8;50;5;7;4;4;4;11;5;9;6;2;2;2;1;1;3;1;2;10
1215;9/10/2024;37;3;5;4;1;3;2008;8;66;2;3;3;4;2;13;3;4;8;55;1;1;2;3;3;2;1;10
1216;7/2/2024;32;2;6;1;3;5;2021;3;2;1;4;1;1;1;14;3;3;4;47;2;2;1;3;1;3;1;5
1217;10/8/2024;37;1;4;4;3;5;2018;2;66;2;2;3;2;2;13;1;7;4;2;2;2;2;1;3;2;2;6
1218;30/1/2024;26;1;3;6;1;3;2009;14;2;4;4;4;5;2;14;3;2;9;55;2;2;1;3;1;1;3;4
1219;26/6/2024;34;2;5;2;1;4;2018;7;31;4;1;4;4;1;10;1;1;4;47;1;1;2;1;3;3;2;3
1220;20/4/2024;31;2;4;2;2;3;2010;14;13;4;5;4;3;4;14;1;8;6;4;1;2;2;1;2;1;3;2
1221;9/7/2024;56;1;8;1;1;3;2012;7;2;3;3;3;5;2;14;5;5;2;2;2;2;2;3;1;2;2;4
1222;10/10/2024;21;2;9;1;2;4;2015;3;66;3;7;6;4;2;13;1;4;6;47;2;2;2;3;2;1;2;1
1223;22/3/2024;62;3;9;6;1;1;2012;2;50;3;4;1;1;1;14;5;1;6;47;1;2;1;3;2;3;1;7
1224;26/7/2024;49;2;3;3;2;5;2014;7;66;1;1;1;5;1;13;3;9;6;4;1;1;2;1;2;3;3;10
1225;1/2/2024;23;1;8;6;3;4;2019;3;66;2;2;1;2;4;10;3;3;6;55;2;1;2;1;1;3;2;2
1226;1/8/2024;60;3;4;2;1;1;2023;8;2;4;4;4;5;2;14;1;4;4;47;3;2;1;2;3;1;1;9
1227;13/10/2024;31;1;5;6;2;3;2015;14;66;5;1;6;2;4;13;5;10;4;55;3;2;1;2;1;3;1;9
1228;2/9/2024;37;1;3;6;1;2;2014;11;50;5;8;4;2;1;13;5;4;9;2;3;2;1;1;2;3;1;9
1229;13/5/2024;43;1;4;1;1;5;2018;11;2;1;1;1;1;1;14;5;7;4;55;3;1;2;2;2;2;3;2
1230;8/10/2024;32;3;1;4;3;5;2012;3;50;5;3;6;0;4;13;5;6;6;4;3;2;2;1;3;1;3;1
1231;6/6/2024;24;3;9;2;1;1;2019;14;50;3;4;3;5;2;14;5;8;4;2;3;1;2;3;2;1;3;3
1232;16/9/2024;44;3;1;1;2;5;2006;3;13;1;4;6;2;2;10;5;7;4;2;3;1;1;3;2;1;1;2
1233;4/5/2024;47;3;6;6;1;3;2016;8;31;4;7;6;5;4;10;5;5;8;47;3;2;1;2;3;1;2;9
1234;27/2/2024;32;1;3;2;3;3;2007;2;50;2;7;4;0;1;14;3;8;4;4;3;2;2;2;1;1;3;9
1235;30/3/2024;27;2;1;6;1;4;2019;8;66;2;1;4;4;1;10;1;5;2;4;3;1;1;3;1;3;1;9
1236;19/7/2024;45;3;4;6;2;2;2015;7;13;2;4;3;1;4;11;1;4;6;55;1;2;2;2;1;3;3;8
1237;25/4/2024;52;3;6;6;3;4;2019;14;50;3;7;4;3;1;14;5;3;2;47;3;1;2;2;2;2;2;4
1238;28/6/2024;56;1;8;1;1;4;2017;14;50;4;4;1;4;1;11;1;4;9;4;3;1;1;3;1;3;2;1
1239;24/5/2024;51;3;5;3;2;1;2022;3;31;4;3;1;4;1;13;5;4;2;55;3;1;2;3;1;3;1;6
1240;23/8/2024;22;1;6;6;1;2;2006;14;50;5;5;3;1;2;14;1;1;6;4;1;2;2;2;2;2;3;7
1241;10/3/2024;50;2;3;2;3;2;2013;8;13;2;8;6;3;2;11;5;5;6;4;3;1;1;1;1;2;2;4
1242;5/2/2024;42;1;9;4;3;5;2009;8;13;2;7;4;0;4;10;1;1;6;4;3;1;1;3;1;3;3;6
1243;22/10/2024;39;1;9;4;2;1;2020;2;50;1;5;4;5;1;10;5;1;6;4;3;2;2;3;2;2;3;7
1244;13/9/2024;42;3;6;6;3;3;2019;14;66;2;5;1;4;2;10;1;1;4;4;1;2;1;2;2;1;3;3
1245;16/3/2024;25;2;9;4;1;2;2022;11;31;4;2;1;2;4;11;1;3;2;47;2;1;2;1;2;1;2;2
1246;18/6/2024;49;3;1;4;2;4;2018;2;2;3;5;1;1;4;14;3;2;9;4;1;2;2;2;3;2;1;2
1247;11/1/2024;28;3;3;3;2;2;2015;2;2;3;8;3;2;2;11;5;6;8;4;3;1;1;1;3;2;3;1
1248;23/7/2024;39;2;1;4;1;3;2007;8;2;1;7;3;3;1;11;3;5;4;4;2;1;2;2;1;2;2;3
1249;30/4/2024;29;3;6;2;2;3;2020;2;13;5;7;1;5;4;11;1;9;9;2;2;1;1;2;1;2;2;10
1250;22/8/2024;31;1;3;4;1;5;2021;7;31;3;7;3;1;2;13;3;5;6;47;2;2;1;1;1;2;3;8
1251;14/4/2024;55;2;4;6;2;5;2015;3;66;3;2;3;3;1;11;3;9;6;55;2;1;1;1;3;3;3;6
1252;25/6/2024;27;2;9;2;3;5;2021;7;66;1;8;4;2;1;14;1;3;6;2;1;2;1;2;3;1;2;10
1253;10/1/2024;51;2;8;4;3;4;2016;11;13;2;4;4;2;1;10;5;8;8;2;1;2;1;2;3;2;2;2
1254;29/4/2024;58;2;5;6;1;1;2016;7;66;3;8;4;2;4;11;3;10;4;47;3;1;1;3;1;2;1;4
1255;23/3/2024;63;3;6;2;2;3;2016;8;2;1;7;1;1;1;14;5;5;4;2;3;1;2;1;2;1;1;1
1256;31/8/2024;28;1;3;1;3;2;2010;11;31;5;8;6;0;2;13;5;3;9;47;3;1;2;1;3;3;3;10
1257;7/2/2024;36;1;9;4;3;5;2006;8;31;1;3;4;4;1;13;1;2;2;2;2;1;2;3;3;2;3;3
1258;2/2/2024;59;2;1;2;3;5;2014;7;13;1;4;4;4;4;13;3;10;9;47;3;2;1;1;2;2;3;2
1259;25/3/2024;32;3;3;6;3;1;2019;11;2;4;1;1;1;2;14;3;10;2;47;3;2;2;2;3;2;2;3
1260;29/6/2024;38;2;3;4;1;4;2018;14;13;4;4;3;2;1;13;1;2;6;55;3;2;2;3;3;1;3;5
1261;25/1/2024;18;3;8;1;3;2;2007;3;13;3;2;6;5;2;11;3;3;4;4;3;2;2;3;2;2;3;7
1262;20/10/2024;39;2;4;6;1;2;2011;3;2;2;1;4;4;4;11;1;2;8;2;1;1;2;3;3;2;2;2
1263;2/2/2024;19;1;6;1;2;2;2006;8;13;5;4;1;2;2;13;3;2;2;2;1;1;1;2;3;2;2;9
1264;6/2/2024;63;2;9;2;3;4;2021;14;50;5;3;6;5;4;11;1;6;8;4;3;2;1;3;1;3;2;7
1265;19/6/2024;39;3;3;6;2;3;2010;14;13;3;1;4;0;1;13;1;4;4;4;2;2;2;2;1;2;2;4
1266;22/1/2024;29;1;5;6;1;1;2013;11;50;3;1;3;4;2;10;5;10;4;55;2;1;1;2;1;2;1;6
1267;30/9/2024;30;3;4;6;2;4;2008;3;66;4;8;1;5;1;13;3;5;8;4;2;2;1;3;2;2;3;6
1268;18/6/2024;24;3;3;4;2;3;2010;2;13;3;2;1;4;4;11;1;5;8;4;1;1;2;3;2;2;2;1
1269;17/6/2024;22;2;4;2;3;1;2006;3;31;1;8;4;3;1;11;1;9;4;4;2;2;2;1;2;2;2;2
1270;19/3/2024;21;2;8;6;3;5;2009;8;50;4;3;6;0;1;13;3;5;9;2;1;2;1;3;1;2;2;8
1271;6/6/2024;28;2;9;6;3;5;2013;11;50;4;7;3;2;2;10;5;2;9;47;3;2;1;2;2;1;1;7
1272;29/7/2024;23;2;8;1;1;5;2013;8;66;2;7;3;2;1;13;3;3;8;4;3;2;2;2;2;1;3;1
1273;30/4/2024;64;2;8;2;2;5;2007;7;66;2;5;4;5;1;10;1;5;9;2;3;1;2;3;3;2;3;10
1274;12/4/2024;59;3;9;4;1;3;2015;8;50;3;1;1;5;1;14;3;7;8;4;2;2;1;2;3;1;2;7
1275;6/4/2024;59;3;5;6;2;4;2008;3;13;1;1;3;5;2;10;5;5;4;55;3;2;1;1;3;3;1;5
